,t,x,step
125,0.125,2.4385034209705814,0.0
126,0.126,-5.059053623828008,0.0
127,0.127,7.640218154834116,0.0
128,0.128,0.02424979595939728,0.0
129,0.129,-11.21816683426889,0.0
130,0.13,-15.809185482133534,0.0
131,0.131,-11.370611602159167,0.0
132,0.132,12.744270703705517,0.0
133,0.133,-15.680812907631383,0.0
134,0.134,-10.193383449620598,0.0
135,0.135,-7.64761886941586,0.0
136,0.136,7.19779538899963,0.0
137,0.137,-10.810039955433846,0.0
138,0.138,-1.582894173133797,0.0
139,0.139,-12.456709326300642,0.0
140,0.14,9.029653623712855,0.0
141,0.14100000000000001,2.19578426681808,0.0
142,0.14200000000000002,15.61597664836422,0.0
143,0.14300000000000002,-5.138513295334855,0.0
144,0.14400000000000002,-15.796206481940386,0.0
145,0.145,-2.7122488949142904,0.0
146,0.146,13.783623003084973,0.0
147,0.147,3.46451414933017,0.0
148,0.148,0.8674866876756516,0.0
149,0.149,-1.6388837712024542,0.0
150,0.15,-14.30847169174715,0.0
151,0.151,-9.438638048412484,0.0
152,0.152,0.34895655346914356,0.0
153,0.153,-15.266911638231685,0.0
154,0.154,13.049883462488184,0.0
155,0.155,2.3634261681372863,0.0
156,0.156,1.755230935360657,0.0
157,0.157,-7.935064822881729,0.0
158,0.158,-3.1614667601761353,0.0
159,0.159,15.308898720596575,0.0
160,0.16,15.347643728058882,0.0
161,0.161,6.324576300212149,0.0
162,0.162,-14.466592187424668,0.0
163,0.163,11.865551662270086,0.0
164,0.164,8.68950445311456,0.0
165,0.165,15.062670145332135,0.0
166,0.166,3.62916214170523,0.0
167,0.167,-3.6403147863158516,0.0
168,0.168,-16.01482799095904,0.0
169,0.169,-5.395922842513235,0.0
170,0.17,-8.771576325347139,0.0
171,0.171,7.627840541803287,0.0
172,0.17200000000000001,12.573682205216725,0.0
173,0.17300000000000001,-1.4343063346812264,0.0
174,0.17400000000000002,-9.495182367281773,0.0
175,0.17500000000000002,-0.7941373209589196,0.0
176,0.176,-0.11123176930209182,0.0
177,0.177,-5.958261075521461,0.0
178,0.178,-8.756335972380327,0.0
179,0.179,-15.343313749878682,0.0
180,0.18,-4.301747040521073,0.0
181,0.181,10.396718631523495,0.0
182,0.182,1.898444480563642,0.0
183,0.183,-13.764430470115787,0.0
184,0.184,-2.8375469752003046,0.0
185,0.185,-9.774317612199553,0.0
186,0.186,-13.171119488264297,0.0
187,0.187,-5.04076826401643,0.0
188,0.188,-15.299459388575562,0.0
189,0.189,7.656611302050724,0.0
190,0.19,-12.193105762482439,0.0
191,0.191,0.8200152955217652,0.0
192,0.192,-12.386021486019985,0.0
193,0.193,5.62262241615324,0.0
194,0.194,-0.5513397630826464,0.0
195,0.195,3.980897868315677,0.0
196,0.196,0.5454461577861879,0.0
197,0.197,1.4773747435830873,0.0
198,0.198,-15.11430544149199,0.0
199,0.199,-15.250217627827416,0.0
200,0.2,-10.34134079099481,0.0
201,0.201,0.8116445620644047,0.0
202,0.202,-15.133097994135547,0.0
203,0.203,-0.3104272806892598,0.0
204,0.20400000000000001,1.674743809156757,0.0
205,0.20500000000000002,-12.841942521765194,0.0
206,0.20600000000000002,9.425501792529438,0.0
207,0.20700000000000002,-3.305547003273643,0.0
208,0.20800000000000002,0.2125041827793702,0.0
209,0.209,2.2918445242930265,0.0
210,0.21,7.212460261605984,0.0
211,0.211,-7.757967197875154,0.0
212,0.212,-11.847534582438085,0.0
213,0.213,-1.6377970362147891,0.0
214,0.214,10.887186552213487,0.0
215,0.215,-6.992481664409786,0.0
216,0.216,0.40391697921999,0.0
217,0.217,-7.075538047327692,0.0
218,0.218,10.520441543192948,0.0
219,0.219,-7.61690067588772,0.0
220,0.22,16.034658211929152,0.0
221,0.221,9.311873640436382,0.0
222,0.222,10.50430111332908,0.0
223,0.223,6.6960365221130616,0.0
224,0.224,-11.309434994686507,0.0
225,0.225,-3.570311793262591,0.0
226,0.226,4.967209194060352,0.0
227,0.227,-9.096784508082447,0.0
228,0.228,-4.080018589343057,0.0
229,0.229,13.233107894184512,0.0
230,0.23,5.506165404840618,0.0
231,0.231,-3.765203108021242,0.0
232,0.232,-15.153518315835063,0.0
233,0.233,3.1862263971100933,0.0
234,0.234,0.17641304502103092,0.0
235,0.23500000000000001,3.3372035392623864,0.0
236,0.23600000000000002,4.666293494346946,0.0
237,0.23700000000000002,-11.91852240688364,0.0
238,0.23800000000000002,-8.086492530739159,0.0
239,0.23900000000000002,-1.8828364752577316,0.0
240,0.24,6.895965014032399,0.0
241,0.241,-15.507147011671988,0.0
242,0.242,-3.0324168771818774,0.0
243,0.243,6.195405940571646,0.0
244,0.244,-2.6386664166303606,0.0
245,0.245,13.193902709941705,0.0
246,0.246,-2.721878895373658,0.0
247,0.247,-5.05862891639845,0.0
248,0.248,-10.191778832494947,0.0
249,0.249,1.5441370798568608,0.0
250,0.25,3.27881224887426,0.0
251,0.251,-13.326276582181434,0.0
252,0.252,8.31015111305013,0.0
253,0.253,-10.562584218709716,0.0
254,0.254,-15.161425065573697,0.0
255,0.255,-3.4592571710607163,0.0
256,0.256,5.065126772152374,0.0
257,0.257,8.32268629709665,0.0
258,0.258,4.558898369000608,0.0
259,0.259,-4.406115463564172,0.0
260,0.26,8.344609315934681,0.0
261,0.261,15.52583798898781,0.0
262,0.262,4.623333010606802,0.0
263,0.263,11.088456313738911,0.0
264,0.264,13.514638993108953,0.0
265,0.265,-6.132810368988982,0.0
266,0.266,-6.117398065939088,0.0
267,0.267,-7.2231753935615615,0.0
268,0.268,-13.713796950841317,0.0
269,0.269,-8.722712391426969,0.0
270,0.27,-5.045212750426597,0.0
271,0.271,8.944051940463883,0.0
272,0.272,6.928059494603614,0.0
273,0.273,1.7537152278011165,0.0
274,0.274,10.6389405961888,0.0
275,0.275,5.4527048570479595,0.0
276,0.276,-13.506732720446054,0.0
277,0.277,-15.183258154490309,0.0
278,0.278,-15.355884064290201,0.0
279,0.279,-10.167171782170875,0.0
280,0.28,1.787106377857841,0.0
281,0.281,-14.586406541157166,0.0
282,0.28200000000000003,-14.863391095922385,0.0
283,0.28300000000000003,1.7532703589323315,0.0
284,0.28400000000000003,4.154247503239842,0.0
285,0.28500000000000003,-8.018062097967146,0.0
286,0.28600000000000003,5.352449545807336,0.0
287,0.28700000000000003,15.202948824464046,0.0
288,0.28800000000000003,15.170049161325272,0.0
289,0.289,-6.277131351638602,0.0
290,0.29,14.706140183683225,0.0
291,0.291,-11.328132659901838,0.0
292,0.292,4.58883913147524,0.0
293,0.293,-5.620825520743392,0.0
294,0.294,-4.970054547213849,0.0
295,0.295,14.552097545437887,0.0
296,0.296,-1.6684271963069834,0.0
297,0.297,-10.997606264847168,0.0
298,0.298,-15.114953807380699,0.0
299,0.299,-10.511461059896527,0.0
300,0.3,-10.11066959683428,0.0
301,0.301,-5.2715391726037275,0.0
302,0.302,-5.463394118151654,0.0
303,0.303,16.045488956338506,0.0
304,0.304,10.125558907450221,0.0
305,0.305,-15.074002788058044,0.0
306,0.306,5.992360447197258,0.0
307,0.307,3.5524067606779757,0.0
308,0.308,-12.835598822872669,0.0
309,0.309,5.478386664579416,0.0
310,0.31,-10.604176819016665,0.0
311,0.311,15.47626482377672,0.0
312,0.312,-8.426868620290376,0.0
313,0.313,14.51796805533734,0.0
314,0.314,13.743626814269891,0.0
315,0.315,-15.214416572980637,0.0
316,0.316,-6.657652869892778,0.0
317,0.317,14.815791323418518,0.0
318,0.318,0.08796959096008423,0.0
319,0.319,1.7625553280141513,0.0
320,0.32,1.8306203776440404,0.0
321,0.321,1.7435242651393568,0.0
322,0.322,12.697485067211193,0.0
323,0.323,9.989566599499893,0.0
324,0.324,3.629250622930582,0.0
325,0.325,-0.23098430460089162,0.0
326,0.326,-5.7227310419928585,0.0
327,0.327,12.60419749736842,0.0
328,0.328,4.854068534409459,0.0
329,0.329,-14.829981765096232,0.0
330,0.33,-9.587131952988134,0.0
331,0.331,15.063681293706622,0.0
332,0.332,2.0061230433152075,0.0
333,0.333,-9.143861870130468,0.0
334,0.334,-11.025515124962958,0.0
335,0.335,12.962914089620485,0.0
336,0.336,-4.2069654891742605,0.0
337,0.337,-8.86190279560547,0.0
338,0.338,-5.380392146273574,0.0
339,0.339,-0.14272350939397263,0.0
340,0.34,9.373300774061741,0.0
341,0.341,-1.869592413783299,0.0
342,0.342,3.8035488573219545,0.0
343,0.343,11.444325402267179,0.0
344,0.34400000000000003,-7.610758404812679,0.0
345,0.34500000000000003,9.992762194268613,0.0
346,0.34600000000000003,6.89968469567361,0.0
347,0.34700000000000003,12.931075134615524,0.0
348,0.34800000000000003,9.519630069234832,0.0
349,0.34900000000000003,11.188692026282588,0.0
350,0.35000000000000003,12.824950418036662,0.0
351,0.35100000000000003,0.7612830743491266,0.0
352,0.352,-11.100569334904065,0.0
353,0.353,-15.308272772613893,0.0
354,0.354,14.791923485081687,0.0
355,0.355,-6.749399854744417,0.0
356,0.356,6.308338831271817,0.0
357,0.357,3.9842411396438817,0.0
358,0.358,7.6940030638044945,0.0
359,0.359,13.108906385991279,0.0
360,0.36,-3.722830558556781,0.0
361,0.361,12.62585901079518,0.0
362,0.362,8.189338976990499,0.0
363,0.363,-11.45145752428214,0.0
364,0.364,-3.3593622921534836,0.0
365,0.365,-10.679052935289537,0.0
366,0.366,-12.638473283599078,0.0
367,0.367,-1.2155417651759206,0.0
368,0.368,-6.889694450704956,0.0
369,0.369,2.062822785635642,0.0
370,0.37,6.013195928543319,0.0
371,0.371,-0.5370697581121645,0.0
372,0.372,-9.609556130231546,0.0
373,0.373,4.1984845228527625,0.0
374,0.374,14.052132857235403,0.0
375,0.375,7.611208224364795,0.0
376,0.376,-9.844981975621021,0.0
377,0.377,2.575634319465752,0.0
378,0.378,6.4230052593965485,0.0
379,0.379,-8.515299082765198,0.0
380,0.38,10.581793562864789,0.0
381,0.381,-14.844203050463516,0.0
382,0.382,15.112204632512086,0.0
383,0.383,-11.365345769922678,0.0
384,0.384,14.79670397008433,0.0
385,0.385,-4.302173360420558,0.0
386,0.386,-9.642421076365617,0.0
387,0.387,3.24259402240867,0.0
388,0.388,14.192184074654593,0.0
389,0.389,10.087167816682259,0.0
390,0.39,-0.09914701802729035,0.0
391,0.391,15.28463690285891,0.0
392,0.392,6.786437207933805,0.0
393,0.393,7.116904014458906,0.0
394,0.394,15.158538999516601,0.0
395,0.395,-14.956222770888262,0.0
396,0.396,3.1492568597896655,0.0
397,0.397,6.444546219568062,0.0
398,0.398,4.449611977469181,0.0
399,0.399,15.669963396838178,0.0
400,0.4,-4.439684766450348,0.0
401,0.401,-0.22174922230645455,0.0
402,0.402,8.109558055506175,0.0
403,0.403,-12.181386186889577,0.0
404,0.404,9.264469061851612,0.0
405,0.405,2.617217268766011,0.0
406,0.406,3.0163611397150922,0.0
407,0.40700000000000003,3.9401931842791096,0.0
408,0.40800000000000003,-13.788324612243008,0.0
409,0.40900000000000003,15.211712708219101,0.0
410,0.41000000000000003,-9.918693184485598,0.0
411,0.41100000000000003,9.172038033022105,0.0
412,0.41200000000000003,7.80051501002722,0.0
413,0.41300000000000003,-6.383225167649667,0.0
414,0.41400000000000003,10.693202255190815,0.0
415,0.41500000000000004,10.292038773644224,0.0
416,0.41600000000000004,-1.5088007323492583,0.0
417,0.417,-3.021999066776354,0.0
418,0.418,10.495687029094142,0.0
419,0.419,15.510569445258328,0.0
420,0.42,7.074107430112234,0.0
421,0.421,1.3973254324424074,0.0
422,0.422,15.142988290179886,0.0
423,0.423,-3.874250370373334,0.0
424,0.424,-12.306176912955383,0.0
425,0.425,-4.877321593579564,0.0
426,0.426,-2.947498268076454,0.0
427,0.427,-11.411769881977868,0.0
428,0.428,-9.159068749836106,0.0
429,0.429,12.120607877696777,0.0
430,0.43,-7.859776594125433,0.0
431,0.431,-13.422241566920551,0.0
432,0.432,-5.5846270568516525,0.0
433,0.433,7.428725353603327,0.0
434,0.434,-3.8673112226560344,0.0
435,0.435,3.9087919717139186,0.0
436,0.436,8.754715093640764,0.0
437,0.437,-6.104515239906117,0.0
438,0.438,-5.053332074158193,0.0
439,0.439,10.068809912950366,0.0
440,0.44,-2.923543562422701,0.0
441,0.441,9.463944447350167,0.0
442,0.442,6.989796742201755,0.0
443,0.443,2.517147261300186,0.0
444,0.444,9.25168252559492,0.0
445,0.445,-12.29395539470022,0.0
446,0.446,-13.137663472545313,0.0
447,0.447,-6.085825212089328,0.0
448,0.448,-7.5956181173878345,0.0
449,0.449,-8.017021886355577,0.0
450,0.45,16.0492805206239,0.0
451,0.451,2.878725320686506,0.0
452,0.452,8.780862435483169,0.0
453,0.453,-12.904850475588901,0.0
454,0.454,5.877069067594493,0.0
455,0.455,-4.803586690922447,0.0
456,0.456,-14.746774531382522,0.0
457,0.457,15.613136177319761,0.0
458,0.458,-12.423164091511463,0.0
459,0.459,0.6738046529158822,0.0
460,0.46,-4.349605430858598,0.0
461,0.461,-9.582837028375907,0.0
462,0.462,-0.11752102630794692,0.0
463,0.463,-2.9536892843627642,0.0
464,0.464,-11.633250911459225,0.0
465,0.465,-13.94688360807774,0.0
466,0.466,13.530285094300718,0.0
467,0.467,-9.79069657049775,0.0
468,0.468,14.04371148251759,0.0
469,0.46900000000000003,-14.999137802671623,0.0
470,0.47000000000000003,-1.939988361669486,0.0
471,0.47100000000000003,-15.916904708290476,0.0
472,0.47200000000000003,14.045662276915458,0.0
473,0.47300000000000003,-9.699097621267327,0.0
474,0.47400000000000003,7.633513906700317,0.0
475,0.47500000000000003,4.412157884112873,0.0
476,0.47600000000000003,-1.8385808566025497,0.0
477,0.47700000000000004,13.687619064047308,0.0
478,0.47800000000000004,-10.000075551085772,0.0
479,0.47900000000000004,13.657397758835206,0.0
480,0.48,-14.86035752759884,0.0
481,0.481,14.065830091987099,0.0
482,0.482,13.816277919509695,0.0
483,0.483,4.126248933855007,0.0
484,0.484,-9.018857757502351,0.0
485,0.485,-0.39714642118626836,0.0
486,0.486,-10.777860801384685,0.0
487,0.487,-14.48965692827966,0.0
488,0.488,-15.167104174548646,0.0
489,0.489,14.566392476682537,0.0
490,0.49,15.616283450033112,0.0
491,0.491,-3.138480218071784,0.0
492,0.492,-14.34026673636965,0.0
493,0.493,-11.133680915188888,0.0
494,0.494,6.1270730192335074,0.0
495,0.495,-7.888837460515403,0.0
496,0.496,-9.954276604589081,0.0
497,0.497,-7.088367318872547,0.0
498,0.498,8.605059342750172,0.0
499,0.499,-12.83947990787404,0.0
500,0.5,-12.709952029356236,0.0
501,0.501,11.365456412165868,0.0
502,0.502,3.009693323886527,0.0
503,0.503,5.6700742158296915,0.0
504,0.504,7.689104358046456,0.0
505,0.505,-10.68754388557817,0.0
506,0.506,11.16202650295909,0.0
507,0.507,-6.933973690959813,0.0
508,0.508,-11.66668589723228,0.0
509,0.509,12.021739236168479,0.0
510,0.51,9.187034292226093,0.0
511,0.511,11.537748375263416,0.0
512,0.512,10.79916722801949,0.0
513,0.513,9.175404107357247,0.0
514,0.514,-15.28549013604867,0.0
515,0.515,-10.83077748686528,0.0
516,0.516,-0.9996766424860803,0.0
517,0.517,-1.094030687681581,0.0
518,0.518,7.918864180654358,0.0
519,0.519,8.647446387728996,0.0
520,0.52,4.7847162893674735,0.0
521,0.521,-5.665635534381673,0.0
522,0.522,9.807331434621835,0.0
523,0.523,8.28939768136569,0.0
524,0.524,5.570111671180734,0.0
525,0.525,2.579580971735277,0.0
526,0.526,6.87128740250127,0.0
527,0.527,9.958828365389108,0.0
528,0.528,7.082199849850603,0.0
529,0.529,1.4391661414632333,0.0
530,0.53,14.578177858690784,0.0
531,0.531,13.76197068206358,0.0
532,0.532,7.301265343228151,0.0
533,0.533,-5.159208792764897,0.0
534,0.534,-11.404117600746183,0.0
535,0.535,-0.9621036281885996,0.0
536,0.536,14.124106069109603,0.0
537,0.537,-11.604556095958431,0.0
538,0.538,9.320103179696174,0.0
539,0.539,4.5612302950084205,0.0
540,0.54,13.646500167744586,0.0
541,0.541,4.842392282252166,0.0
542,0.542,-3.557870486067395,0.0
543,0.543,-14.248057123409923,0.0
544,0.544,-10.95113458576082,0.0
545,0.545,5.019875615165245,0.0
546,0.546,-11.087697998601957,0.0
547,0.547,-9.48524993273165,0.0
548,0.548,1.0049767860617957,0.0
549,0.549,6.068019127021398,0.0
550,0.55,14.000601489005595,0.0
551,0.551,-5.210155994436062,0.0
552,0.552,-0.7235699451437269,0.0
553,0.553,-11.315293007583431,0.0
554,0.554,-8.56185074764147,0.0
555,0.555,-12.299771214724204,0.0
556,0.556,-1.1739757515610494,0.0
557,0.557,1.853271079157652,0.0
558,0.558,-11.665001433761573,0.0
559,0.559,13.117104994208912,0.0
560,0.56,-5.318748971751416,0.0
561,0.561,-12.417294549028808,0.0
562,0.562,0.222261665709749,0.0
563,0.5630000000000001,-10.943184737660836,0.0
564,0.5640000000000001,11.46547446185562,0.0
565,0.5650000000000001,-3.7893938778307508,0.0
566,0.5660000000000001,-9.826599293154493,0.0
567,0.5670000000000001,10.590988176932719,0.0
568,0.5680000000000001,5.011670073660733,0.0
569,0.5690000000000001,1.9757080426948044,0.0
570,0.5700000000000001,14.175961183410713,0.0
571,0.5710000000000001,12.09787852073228,0.0
572,0.5720000000000001,1.1920608946622924,0.0
573,0.5730000000000001,13.448000640707788,0.0
574,0.5740000000000001,13.577394989328184,0.0
575,0.5750000000000001,4.157684303248782,0.0
576,0.5760000000000001,-0.5996686816968259,0.0
577,0.577,5.066257706704848,0.0
578,0.578,4.197559624631668,0.0
579,0.579,10.762751283736263,0.0
580,0.58,14.598050176794574,0.0
581,0.581,-13.899330695370123,0.0
582,0.582,-8.513006045866954,0.0
583,0.583,-5.808484078665015,0.0
584,0.584,-2.861481910032665,0.0
585,0.585,-9.167873731225695,0.0
586,0.586,-6.41806668251187,0.0
587,0.587,-7.663916314090414,0.0
588,0.588,-9.38314659645682,0.0
589,0.589,-11.57411334216442,0.0
590,0.59,-10.666743715405238,0.0
591,0.591,-4.768001504900547,0.0
592,0.592,-2.372191817174182,0.0
593,0.593,14.173075647151427,0.0
594,0.594,11.454233727809855,0.0
595,0.595,2.820130678207519,0.0
596,0.596,6.774858534102516,0.0
597,0.597,-3.7911406831671615,0.0
598,0.598,12.540318251873618,0.0
599,0.599,9.650711144906769,0.0
600,0.6,7.719923212860408,0.0
601,0.601,3.7477812376724406,0.0
602,0.602,11.54209084680922,0.0
603,0.603,5.63678647147898,0.0
604,0.604,10.606094372451546,0.0
605,0.605,8.980284686258454,0.0
606,0.606,0.8854849257790262,0.0
607,0.607,0.788281970546052,0.0
608,0.608,3.9070530076028303,0.0
609,0.609,8.975723271631049,0.0
610,0.61,-2.2021114141987526,0.0
611,0.611,2.96727348243384,0.0
612,0.612,8.39339143122791,0.0
613,0.613,15.433086603847947,0.0
614,0.614,-10.924240949348572,0.0
615,0.615,12.676992008942612,0.0
616,0.616,7.2158760030567475,0.0
617,0.617,-13.993287098205968,0.0
618,0.618,-3.5061068508690063,0.0
619,0.619,5.32392764594056,0.0
620,0.62,3.416012960879247,0.0
621,0.621,-6.621186628777616,0.0
622,0.622,-14.876213394643056,0.0
623,0.623,6.15255130718406,0.0
624,0.624,9.54327412170271,0.0
625,0.625,-4.352344721276733,0.0
626,0.626,-2.6657236836017244,0.0
627,0.627,-9.032450229647885,0.0
628,0.628,-9.404691316097997,0.0
629,0.629,-13.424493343007155,0.0
630,0.63,-4.945590991394484,0.0
631,0.631,3.688652087279074,0.0
632,0.632,8.081680091198795,0.0
633,0.633,10.992705531473367,0.0
634,0.634,12.996513922399519,0.0
635,0.635,4.010402743946329,0.0
636,0.636,14.843455512919611,0.0
637,0.637,-3.3859549182117537,0.0
638,0.638,-14.55820908578936,0.0
639,0.639,-15.765231878992964,0.0
640,0.64,-13.631431617878246,0.0
641,0.641,-8.798422205269324,0.0
642,0.642,-2.341767423582585,0.0
643,0.643,9.844474483359988,0.0
644,0.644,7.7788436235281155,0.0
645,0.645,7.3042600552005705,0.0
646,0.646,8.283235779483814,0.0
647,0.647,-13.355642792044746,0.0
648,0.648,6.604040771602114,0.0
649,0.649,11.243615573155834,0.0
650,0.65,1.1849889449736448,0.0
651,0.651,-2.2364202746288013,0.0
652,0.652,-6.972024024739342,0.0
653,0.653,6.917713194528266,0.0
654,0.654,-15.619041122678723,0.0
655,0.655,1.4003990974079554,0.0
656,0.656,1.2931715416788512,0.0
657,0.657,15.37324180265876,0.0
658,0.658,11.316748246911057,0.0
659,0.659,14.462430090009832,0.0
660,0.66,1.939528738753131,0.0
661,0.661,-1.858052956804327,0.0
662,0.662,-8.44215151571828,0.0
663,0.663,14.709161920197486,0.0
664,0.664,-6.769022440151343,0.0
665,0.665,6.799512695709318,0.0
666,0.666,-10.919755453466333,0.0
667,0.667,-3.0639355128337886,0.0
668,0.668,-4.294239765995743,0.0
669,0.669,-0.7474709826489045,0.0
670,0.67,-1.508267632855372,0.0
671,0.671,-3.570874976995386,0.0
672,0.672,9.474289984863372,0.0
673,0.673,-4.7816465359255425,0.0
674,0.674,-1.912866832282753,0.0
675,0.675,5.804957422625218,0.0
676,0.676,-0.579145799013544,0.0
677,0.677,6.958313730240305,0.0
678,0.678,-0.1277035696911948,0.0
679,0.679,6.7035479178991295,0.0
680,0.68,11.29495939182988,0.0
681,0.681,13.260000590370177,0.0
682,0.682,7.31560407964598,0.0
683,0.683,-10.754865361862125,0.0
684,0.684,1.969613631146853,0.0
685,0.685,-10.192814942773435,0.0
686,0.686,-15.665482314279926,0.0
687,0.687,13.219468634692491,0.0
688,0.6880000000000001,0.5525992286133055,0.0
689,0.6890000000000001,-14.677926438894417,0.0
690,0.6900000000000001,-9.483592852772901,0.0
691,0.6910000000000001,0.05972961550177889,0.0
692,0.6920000000000001,10.812375628767995,0.0
693,0.6930000000000001,6.95911523879037,0.0
694,0.6940000000000001,-7.681751628212821,0.0
695,0.6950000000000001,-3.6755518996229326,0.0
696,0.6960000000000001,-12.598122096273505,0.0
697,0.6970000000000001,-13.71559295623229,0.0
698,0.6980000000000001,10.579050897095602,0.0
699,0.6990000000000001,13.366182005927328,0.0
700,0.7000000000000001,3.271666228654218,0.0
701,0.7010000000000001,14.820346741576362,0.0
702,0.7020000000000001,-13.3581428337892,0.0
703,0.7030000000000001,-2.0857052296106535,0.0
704,0.704,5.154483721230148,0.0
705,0.705,-4.874667423696344,0.0
706,0.706,5.226703995729761,0.0
707,0.707,-1.5551334291880081,0.0
708,0.708,-14.135540506024821,0.0
709,0.709,15.231159751212113,0.0
710,0.71,-4.11597997991606,0.0
711,0.711,15.257123042296344,0.0
712,0.712,-8.435419060443266,0.0
713,0.713,0.47551268969768634,0.0
714,0.714,-10.139377397648325,0.0
715,0.715,9.249551572869624,0.0
716,0.716,-2.3622865536943936,0.0
717,0.717,8.551814932719044,0.0
718,0.718,14.999199732325765,0.0
719,0.719,-0.561317137297697,0.0
